,song_id_from_src,dataset,title,artist,genre,arousal_mean,arousal_std,valence_mean,valence_std,emotion_4Q,emotion_2Q
922,187,emoMusic,Other Child Room,Evgeny Grinko,Classical,0.1875,0.2447375,0.3375,0.2571875,sad,negative
923,188,emoMusic,Tom's Lullaby (with Les Gauchers Orchestra),Lee Maddeford,Classical,0.375,0.204125,0.2875,0.20455,sad,negative
924,189,emoMusic,Wild Rover with Bellevue Chamber Chorus,Sláinte,Classical,0.6875,0.2144875,0.7625,0.2079125,happy,positive
925,190,emoMusic,Virtutes Instrumenti,Kevin MacLeod,Classical,0.22499999999999998,0.241525,0.2625,0.1712875,sad,negative
926,191,emoMusic,Variatio 14 a 2 Clav,Kimiko Ishizaka,Classical,0.5125,0.266475,0.6625,0.25035,happy,positive
927,192,emoMusic,Lucky,Steven Arntson,Classical,0.6,0.0790575,0.6375,0.07095625,happy,positive
928,193,emoMusic,Hands,Matthew Mehlan,Classical,0.38749999999999996,0.239,0.25,0.176775,sad,negative
929,194,emoMusic,Reminiscence,Jamie Evans,Classical,0.21250000000000002,0.236075,0.4625,0.1671875,sad,negative
930,195,emoMusic,Golden Alley Reprise,Rebecca Foon,Classical,0.4,0.2555,0.21250000000000002,0.10290875000000001,sad,negative
931,196,emoMusic,Borodin Butterfly,Lanark,Classical,0.4125,0.220875,0.4375,0.2144875,sad,negative
932,197,emoMusic,Eight,Marcel Pequel,Classical,0.15000000000000002,0.1844625,0.22499999999999998,0.1748,sad,negative
933,198,emoMusic,Red Danube,Lee Rosevere,Classical,0.11249999999999999,0.09223250000000001,0.2875,0.236075,sad,negative
934,199,emoMusic,Spring Mvt 1 Allegro,John Harrison with the Wichita State University Chamber Players,Classical,0.5375,0.195875,0.5875,0.1671875,happy,positive
935,201,emoMusic,Les crocodiles mangent aussi les bonshommes Wizzards,Circus Marcus,Classical,0.3375,0.195875,0.475,0.2024125,sad,negative
936,202,emoMusic,God Rest Ye Merry Gentlemen,Chance's end,Classical,0.44999999999999996,0.178725,0.525,0.1844625,relaxed,positive
937,203,emoMusic,WATCHING IT SNOW WHILE THINKING OF YOU,Jared C. Balogh,Classical,0.3125,0.2585375,0.475,0.2189,sad,negative
938,204,emoMusic,Sinfonia di Violoncello e AM RadioFinitura,Joe Merolla,Classical,0.325,0.2648375,0.15000000000000002,0.1291,sad,negative
939,205,emoMusic,Prelude No,Chris Zabriskie,Classical,0.25,0.1863375,0.4375,0.2651625,sad,negative
940,206,emoMusic,Unisons,Ophir Ilzetzki,Classical,0.16249999999999998,0.10290875000000001,0.2,0.134375,sad,negative
941,207,emoMusic,Notebook Reading,Dexter Britain,Classical,0.475,0.275125,0.475,0.321675,sad,negative
942,208,emoMusic,Leave Well Enough Alone (Instrumental),Dexter Britain,Classical,0.475,0.2687375,0.6875,0.1350125,relaxed,positive
943,209,emoMusic,Amazing Grace 2011,Kevin MacLeod,Classical,0.2625,0.12430374999999999,0.44999999999999996,0.2443875,sad,negative
944,210,emoMusic, Suite for Violin 8 Ardeleneascamoderato ,Advent Chamber Orchestra-Bughici ,Classical,0.4,0.2813625,0.5625,0.284125,relaxed,positive
945,211,emoMusic,After Christmas,Dexter Britain,Classical,0.2625,0.1608375,0.48750000000000004,0.10945,sad,negative
946,212,emoMusic,My Song For January,Dexter Britain,Classical,0.44999999999999996,0.2058125,0.55,0.237175,relaxed,positive
947,213,emoMusic,Graveyard Illusions,Silver Process,Classical,0.2,0.1972,0.1875,0.2144875,sad,negative
948,214,emoMusic,Blue sox,Arnaud Roy,Classical,0.325,0.2582,0.38749999999999996,0.2079125,sad,negative
949,215,emoMusic,In A Party Watching A Party,Silver Process,Classical,0.275,0.275125,0.2,0.1581125,sad,negative
950,216,emoMusic,On Things Invisible to the Eye (Act II),Lloyd Rodgers,Classical,0.4375,0.2062375,0.5375,0.1449375,relaxed,positive
951,217,emoMusic,Haunted,Jamie Evans,Classical,0.3125,0.2062375,0.475,0.2108125,sad,negative
952,218,emoMusic,the piano of the old seaman,Evgeny Grinko,Classical,0.2375,0.1811375,0.375,0.1954375,sad,negative
953,219,emoMusic,The Book of Floating,The New Heaven and The New Earth,Classical,0.175,0.10540875000000001,0.35,0.19365,sad,negative
954,220,emoMusic,Jazz Band With Jazz Hands,Silver Process,Classical,0.38749999999999996,0.1993875,0.3,0.134375,sad,negative
955,221,emoMusic,First,The New York Underground Orchestra (Conducted By Assif Tsahar),Classical,0.4125,0.20455,0.3,0.237175,sad,negative
956,222,emoMusic,ha'zman,Ophir Ilzetzki,Classical,0.35,0.1748,0.4125,0.3120875,sad,negative
957,223,emoMusic,One,Marcel Pequel,Classical,0.15000000000000002,0.1419125,0.3125,0.284125,sad,negative
958,224,emoMusic,jingles interludes et dimanche minuit,LE CHEVALIER DE RINCHY,Classical,0.5625,0.1976375,0.5875,0.236075,happy,positive
959,225,emoMusic,The Anticipation Of Spring,Jared C. Balogh,Classical,0.3375,0.2433125,0.4,0.2108125,sad,negative
960,226,emoMusic,A TOUGH DECISION,Jared C. Balogh,Classical,0.48750000000000004,0.22399999999999998,0.5,0.204125,relaxed,positive
961,227,emoMusic,SELF REFLECT,Jared C. Balogh,Classical,0.2625,0.14965,0.3125,0.1976375,sad,negative
962,228,emoMusic,Woody Allen,Evgeny Grinko,Classical,0.3125,0.2144875,0.375,0.1666625,sad,negative
963,229,emoMusic,Slow Motion Strut Version Two,Dexter Britain,Classical,0.475,0.2108125,0.475,0.19365,sad,negative
964,231,emoMusic,Train,Dexter Britain,Classical,0.38749999999999996,0.1904875,0.575,0.22205,relaxed,positive
965,232,emoMusic, Serenade for Strings Op22 in E Major larghetto,Advent Chamber Orchestra-Dvorak ,Classical,0.1875,0.2301125,0.21250000000000002,0.1324125,sad,negative
966,233,emoMusic,HURRY UP AND RAIN,Jared C. Balogh,Classical,0.4625,0.195875,0.4375,0.2375375,sad,negative
967,234,emoMusic,Dedicated to Leroy Jenkins,Jessica Pavone,Classical,0.3125,0.3131875,0.3625,0.1904875,sad,negative
968,235,emoMusic,Flight of the Moth,Steven Arntson,Classical,0.25,0.1443375,0.3375,0.1772625,sad,negative
969,236,emoMusic,Transmutation Of Metals,Chuck Bettis & Joe Merolla,Classical,0.1875,0.1976375,0.175,0.1581125,sad,negative
970,237,emoMusic,Birth,Steven Arntson,Classical,0.4,0.275125,0.3625,0.1712875,sad,negative
971,238,emoMusic, BWV 846,Kevin MacLeod-J. S. Bach  Prelude in C ,Classical,0.25,0.25685,0.44999999999999996,0.237175,sad,negative
972,239,emoMusic,Seven,Marcel Pequel,Classical,0.16249999999999998,0.25035,0.2875,0.20455,sad,negative
973,240,emoMusic,Gammelvals,Puh,Classical,0.675,0.178725,0.7,0.134375,happy,positive
974,241,emoMusic,After The Week I've Had,Dexter Britain,Classical,0.38749999999999996,0.2792,0.44999999999999996,0.178725,sad,negative
975,242,emoMusic,Silent Night,IKOS David Clifton with the choirs of Peterborough Cathedral,Classical,0.3125,0.2301125,0.4625,0.20455,sad,negative
976,243,emoMusic,Ave formosissima — O Fortuna (reprise),MIT Concert Choir,Classical,0.775,0.1844625,0.38749999999999996,0.28535,angry,negative
977,244,emoMusic,Valediction,Steven Arntson,Classical,0.4125,0.1772625,0.4,0.2189,sad,negative
978,245,emoMusic, Entrance to the Queen of Sheba for Two Oboes Strings and Continuo allegro ,Advent Chamber Orchestra-Handel ,Classical,0.4,0.2622,0.6375,0.2079125,relaxed,positive
979,246,emoMusic,Traumatic Childhood,Silver Process,Classical,0.48750000000000004,0.3508375,0.275,0.2687375,sad,negative
980,247,emoMusic,Micro Composition 10,Jared C. Balogh,Classical,0.3625,0.1608375,0.4375,0.16925,sad,negative
981,248,emoMusic,Chasing Time,Dexter Britain,Classical,0.3,0.2058125,0.3375,0.1324125,sad,negative
982,250,emoMusic,Winter Mvt 3 Allegro,John Harrison with the Wichita State University Chamber Players,Classical,0.3,0.2713125,0.325,0.178725,sad,negative
983,253,emoMusic,Dance!,The Rope River Blues Band,Country,0.7,0.2058125,0.1875,0.10622999999999999,angry,negative
984,254,emoMusic,Original Rags (1900 piano roll) ,Scott Joplin,Country,0.5375,0.30075,0.8,0.146725,happy,positive
985,257,emoMusic,Wine Wine Wine,Stompin' Riff Raffs,Country,0.825,0.1972,0.7375,0.22399999999999998,happy,positive
986,258,emoMusic,ChainSmoke Days,Mr. & Mrs. Smith,Country,0.4125,0.1772625,0.4125,0.1772625,sad,negative
987,260,emoMusic,Detroit,The Moaners,Country,0.5375,0.1868,0.325,0.2140875,angry,negative
988,262,emoMusic,The Entertainer (1902 piano roll) ,Scott Joplin,Country,0.575,0.1972,0.7375,0.12430374999999999,happy,positive
989,264,emoMusic,House Rent Jump,Peter Case,Country,0.5375,0.1671875,0.5625,0.1976375,happy,positive
990,265,emoMusic,Emmet's Cuckoo Song,George P. Watson,Country,0.4375,0.2224375,0.675,0.08740125,relaxed,positive
991,266,emoMusic,SOLO ACOUSTIC GUITAR,Jason Shaw,Country,0.325,0.1972,0.475,0.2555,sad,negative
992,269,emoMusic,Swan Song,Paper Navy,Country,0.4125,0.2286,0.475,0.2555,sad,negative
993,270,emoMusic,I Do Like To Be Beside The Seaside (1907 piano roll) ,John H. Glover-Kind,Country,0.6375,0.2161,0.7625,0.2161,happy,positive
994,272,emoMusic,JENNY'S THEME,Jason Shaw,Country,0.6125,0.239,0.675,0.2443875,happy,positive
995,273,emoMusic,Western Country,Shake That Little Foot,Country,0.55,0.2297375,0.775,0.1148675,happy,positive
996,274,emoMusic,Mochi,LE CLUB DES CHATS,Country,0.8375,0.118585,0.625,0.263525,happy,positive
997,275,emoMusic,Rednecks with White Faces,Caühaüs,Country,0.5375,0.1868,0.5625,0.1350125,happy,positive
998,276,emoMusic,Blackberry Hedge,Secret Jane,Country,0.6375,0.1993875,0.5375,0.220875,happy,positive
999,278,emoMusic,ACOUSTIC BLUES,Jason Shaw,Country,0.5625,0.2716375,0.5125,0.2161,happy,positive
1000,279,emoMusic,Party,Krestovsky,Country,0.325,0.1581125,0.4625,0.1868,sad,negative
1001,280,emoMusic,Upper Room,Flying Cloud,Country,0.4,0.2189,0.2875,0.1449375,sad,negative
1002,281,emoMusic,The Smiler (1907Zonophone Concert Band) ,Percy Wenrich,Country,0.55,0.3016125,0.75,0.1559,happy,positive
1003,282,emoMusic,Have You Seen It ,Dr. Frankenstein,Country,0.275,0.2189,0.4,0.09860125,sad,negative
1004,284,emoMusic,Last Dance,Jahzzar,Country,0.42500000000000004,0.1972,0.525,0.1536625,relaxed,positive
1005,285,emoMusic,Death Valley Waltz,Lucas Gonze,Country,0.3125,0.1350125,0.5125,0.1811375,relaxed,positive
1006,286,emoMusic, Z. Brewster,Scott Joplin-Maple Leaf Rag (1899 Geisz version) ,Country,0.5875,0.2571875,0.7375,0.24615,happy,positive
1007,288,emoMusic,WORDS,Jason Shaw,Country,0.3125,0.2447375,0.525,0.234225,relaxed,positive
1008,289,emoMusic,Pine Apple Rag (1908 piano roll) ,Scott Joplin,Country,0.5875,0.25035,0.7125,0.1324125,happy,positive
1009,290,emoMusic,The City,Abe Sada,Country,0.1375,0.10945,0.3625,0.2079125,sad,negative
1010,292,emoMusic,Horror Show,Stompin' Riff Raffs,Country,0.7875,0.1324125,0.8,0.12076125,happy,positive
1011,293,emoMusic,Ayahuasca,Party People in a Can,Country,0.6625,0.2128625,0.4,0.2555,angry,negative
1012,294,emoMusic,Chinese Blues (1916 George Gershwin piano roll) ,Moore and Gardner,Country,0.5625,0.27795,0.6875,0.251725,happy,positive
1013,296,emoMusic,Candy,Caravan of Thieves,Country,0.6125,0.12430374999999999,0.5875,0.1671875,happy,positive
1014,297,emoMusic,My Friend,Wooden Ambulance,Country,0.2625,0.1712875,0.325,0.178725,sad,negative
1015,298,emoMusic,Obvious,Moore & Sons,Country,0.375,0.2282125,0.55,0.22205,relaxed,positive
1016,299,emoMusic,RUNNING WATERS,Jason Shaw,Country,0.22499999999999998,0.2486125,0.4125,0.1671875,sad,negative
1017,300,emoMusic,What I Found,The Brought Low,Country,0.725,0.1419125,0.4375,0.2447375,angry,negative
1018,301,emoMusic,Never Turnin' Back (Live @ KEXP),Shane Tutmarc,Country,0.275,0.19365,0.3375,0.2286,sad,negative
1019,302,emoMusic,Danger Behind The Wheel (Live @ KEXP),Rose's Pawn Shop,Country,0.7,0.289875,0.75,0.1954375,happy,positive
1020,303,emoMusic,American English,The Canoes,Country,0.75,0.1443375,0.675,0.2297375,happy,positive
1021,304,emoMusic,Rose Room,Jeremy Cohen & Matt Munisteri,Country,0.35,0.234225,0.44999999999999996,0.22205,sad,negative
1022,305,emoMusic,Riding Down To Mexico,Rex Allen,Country,0.675,0.146725,0.725,0.1291,happy,positive
1023,306,emoMusic,Frog Legs Rag (1906 piano roll),James Scott,Country,0.5875,0.288975,0.7125,0.2286,happy,positive
1024,307,emoMusic,Turkey in the Straw,Shake That Little Foot,Country,0.6375,0.1375625,0.725,0.1844625,happy,positive
1025,308,emoMusic,WHEELS,Jason Shaw,Country,0.4125,0.220875,0.7,0.12076125,relaxed,positive
1026,309,emoMusic,Theme for  The Mad Thinker ,Dr. Frankenstein,Country,0.5375,0.220875,0.6,0.234225,happy,positive
1027,310,emoMusic,Neighborhood Funeral Dress,Mr. & Mrs. Smith,Country,0.1375,0.10945,0.21250000000000002,0.1324125,sad,negative
1028,311,emoMusic,Ghostwriter,Caravan of Thieves,Country,0.6,0.2108125,0.7375,0.12430374999999999,happy,positive
1029,312,emoMusic,Wild Guide,Austin Leonard Jones,Country,0.44999999999999996,0.1687375,0.6,0.2108125,relaxed,positive
1030,313,emoMusic,TRAVEL LIGHT,Jason Shaw,Country,0.325,0.178725,0.5375,0.1671875,relaxed,positive
1031,314,emoMusic,Ox Driving Song,Austin Leonard Jones,Country,0.6,0.1536625,0.6125,0.1608375,happy,positive
1032,315,emoMusic,Scotland the Brave,Shake That Little Foot,Country,0.675,0.1881875,0.8125,0.10622999999999999,happy,positive
1033,316,emoMusic,The River,Kenny Tudrick,Country,0.22499999999999998,0.1748,0.3125,0.2585375,sad,negative
1034,317,emoMusic,Rose Water,Waylon Thornton,Country,0.6375,0.22399999999999998,0.4125,0.1772625,angry,negative
1035,318,emoMusic,Emergency Exit,Dr. Frankenstein,Country,0.6125,0.22399999999999998,0.6125,0.1904875,happy,positive
1036,319,emoMusic,Frog In The Well,Lucas Gonze,Country,0.4375,0.2585375,0.7,0.10540875000000001,relaxed,positive
1037,320,emoMusic,99 Chicks,Stompin' Riff Raffs,Country,0.8,0.1687375,0.7,0.1881875,happy,positive
1038,321,emoMusic,Necrófago,Dr. Frankenstein,Country,0.7875,0.10290875000000001,0.625,0.2282125,happy,positive
1039,322,emoMusic,I Wanna Say Hello,Pee Wee King,Country,0.6375,0.1608375,0.825,0.134375,happy,positive
1040,323,emoMusic,Pilgim Song (Live @ KEXP),The Water Tower Bucket Boys,Country,0.477275,0.1838625,0.5909125,0.1943875,relaxed,positive
1041,324,emoMusic,SERENITY,Jason Shaw,Country,0.2875,0.220875,0.4625,0.1868,sad,negative
1042,325,emoMusic,Birmingham Jail,Chatham County Line,Country,0.5625,0.2301125,0.55,0.2713125,happy,positive
1043,326,emoMusic,THINGAMAJIG,Jason Shaw,Country,0.55,0.2058125,0.775,0.164575,happy,positive
1044,327,emoMusic,Ricky Dee,Bandana Splits,Country,0.625,0.176775,0.7625,0.1712875,happy,positive
1045,328,emoMusic,Imna 'Merican,U Can Unlearn Guitar,Country,0.525,0.2108125,0.4,0.275125,angry,negative
1046,329,emoMusic,Cars and Parties,Edith Frost,Country,0.2875,0.30075,0.4,0.29345,sad,negative
1047,330,emoMusic,Loco Two,Vonn Krapp Family,Country,0.6125,0.30305,0.2625,0.24615,angry,negative
1048,332,emoMusic,FUNKY JUNKY,Jason Shaw,Country,0.5625,0.1473125,0.7375,0.10945,happy,positive
1049,333,emoMusic,Live at the Winston,Thee Irma & Louise,Country,0.7125,0.20455,0.6375,0.22399999999999998,happy,positive
1050,334,emoMusic,Childhood Days,Universal Jubilaires,Country,0.6125,0.2161,0.6125,0.2531,happy,positive
1051,335,emoMusic,Help You (Live @ KEXP),Trampled By Turtles,Country,0.725,0.19365,0.725,0.1748,happy,positive
1052,336,emoMusic,Rock n Roll McDonald's,The Shut-Ins,Country,0.6375,0.1993875,0.7,0.1972,happy,positive
1053,338,emoMusic,Southern Gothic,Bureaucratica,Country,0.25,0.1020625,0.35,0.19365,sad,negative
1054,339,emoMusic,ROCKY TOP,Jason Shaw,Country,0.6125,0.2079125,0.7375,0.14965,happy,positive
1055,340,emoMusic,30 Days in the Workhouse,Peter Case,Country,0.35,0.3106875,0.44999999999999996,0.2513875,sad,negative
1056,341,emoMusic,Columbine,Audra Kubat,Country,0.35,0.234225,0.42500000000000004,0.22205,sad,negative
1057,342,emoMusic,ACOUSTIC MEDITATION,Jason Shaw,Country,0.375,0.270025,0.5125,0.2792,relaxed,positive
1058,343,emoMusic,Clear Blue Sky,Chatham County Line,Country,0.75,0.2282125,0.8875,0.10945,happy,positive
1059,344,emoMusic,ONE FINE DAY,Jason Shaw,Country,0.44999999999999996,0.2297375,0.525,0.2108125,relaxed,positive
1060,345,emoMusic,You Shake Me,Stompin' Riff Raffs,Country,0.775,0.2024125,0.6875,0.2447375,happy,positive
1061,346,emoMusic,TENNESEE HAYRIDE,Jason Shaw,Country,0.7125,0.1324125,0.7875,0.20455,happy,positive
1062,347,emoMusic,Goodbye Old Paint,Johnny Bond,Country,0.352275,0.12270625,0.602275,0.12270625,relaxed,positive
1063,348,emoMusic,I Wish I Was A Headlight,Austin Leonard Jones,Country,0.5,0.204125,0.5875,0.2286,happy,positive
1064,349,emoMusic,There Were Some Famous Artists,Jim Long,Country,0.44999999999999996,0.22205,0.6,0.2486125,relaxed,positive
1065,350,emoMusic,BACK TO THE WOODS,Jason Shaw,Country,0.625,0.25,0.6875,0.2375375,happy,positive
1066,352,emoMusic,Talk About Suffering,Lucas Gonze,Country,0.5625,0.1792125,0.4375,0.18865,angry,negative
1067,353,emoMusic,Birmingham Jail,Johnny Bond,Country,0.375,0.25685,0.475,0.2687375,sad,negative
1068,354,emoMusic, If Not For Your Sweet Heart ,Eric Villa,Country,0.7625,0.12430374999999999,0.675,0.1687375,happy,positive
1069,355,emoMusic,Check Girl,Al Duvall-Stuck On A Hat,Country,0.5125,0.239,0.6875,0.1586625,happy,positive
1070,356,emoMusic,SNAPPY,Jason Shaw,Country,0.44999999999999996,0.2443875,0.575,0.178725,relaxed,positive
1071,357,emoMusic,Red Clay Road,D. Charles Speer & the Helix,Country,0.475,0.1844625,0.6875,0.1586625,relaxed,positive
1072,358,emoMusic,Love Song To Little Trees,Bill Crosson,Country,0.575,0.1881875,0.4,0.2108125,angry,negative
1073,359,emoMusic,Bed,Jahzzar,Country,0.1875,0.1473125,0.3375,0.2128625,sad,negative
1074,360,emoMusic,NICE AND EASY,Jason Shaw,Country,0.1875,0.1792125,0.5625,0.2062375,relaxed,positive
1075,361,emoMusic,AUTUMN SUNSET,Jason Shaw,Country,0.1931875,0.1710625,0.29545,0.2111875,sad,negative
1076,362,emoMusic,RIVER MEDITATION,Jason Shaw,Country,0.375,0.220475,0.6125,0.10945,relaxed,positive
1077,364,emoMusic,MOUNTAIN SUN,Jason Shaw,Country,0.5625,0.18865,0.6875,0.1473125,happy,positive
1078,365,emoMusic,Waterbound,Shake That Little Foot,Country,0.625,0.204125,0.7625,0.10945,happy,positive
1079,366,emoMusic,Dirty Fingernails,Golden Boys,Country,0.7375,0.12430374999999999,0.6375,0.1712875,happy,positive
1080,367,emoMusic,After Today,Tift Merritt,Country,0.2625,0.2079125,0.21250000000000002,0.08436875,sad,negative
1081,368,emoMusic,Better Do It Now,Spade Cooley &  the Western Swing Dance Gang Feat. Tex Williams,Country,0.475,0.241525,0.6375,0.2079125,relaxed,positive
1082,369,emoMusic,Mr,Mr. & Mrs. Smith,Country,0.2375,0.09223250000000001,0.3,0.10540875000000001,sad,negative
1083,370,emoMusic,Little Wooden Church,The Trumpeteers,Country,0.35,0.2486125,0.3,0.237175,sad,negative
1084,371,emoMusic,Will,Stapleton Brothers-Call of the Whip-Poor,Country,0.525,0.2108125,0.7,0.134375,happy,positive
1085,372,emoMusic,Runaway Puppy,QQQ,Country,0.325,0.1581125,0.475,0.2266875,sad,negative
1086,374,emoMusic,Gambler's Blues,The Crevulators,Country,0.75,0.1317625,0.48750000000000004,0.14965,angry,negative
1087,375,emoMusic,Bit a Bullet,Mr. & Mrs. Smith,Country,0.11249999999999999,0.09223250000000001,0.22499999999999998,0.2189,sad,negative
1088,376,emoMusic,Night Owl,Broke For Free,Electronic,0.5,0.1954375,0.6125,0.14965,happy,positive
1089,378,emoMusic,Deep Sky Blue,Graphiqs Groove,Electronic,0.5625,0.2375375,0.6125,0.2161,happy,positive
1090,379,emoMusic,Chantiers Navals 412,LJ Kruzer,Electronic,0.11249999999999999,0.12430374999999999,0.2375,0.14965,sad,negative
1091,380,emoMusic,Five Minutes at the Rainforest Cafe,Macaw,Electronic,0.575,0.1687375,0.475,0.2687375,angry,negative
1092,381,emoMusic, DnB Mix (Germany),Hot Fire-Them Never Love No Bans ,Electronic,0.625,0.220475,0.7125,0.1449375,happy,positive
1093,383,emoMusic,Neuroleptic trio instrumental 5,Neuroleptic Trio,Electronic,0.4,0.275125,0.325,0.2058125,sad,negative
1094,384,emoMusic,Whirlwind Dance,Ghost Hunter,Electronic,0.325,0.178725,0.38749999999999996,0.2079125,sad,negative
1095,386,emoMusic,As Colorful As Ever,Broke For Free,Electronic,0.5,0.1443375,0.5625,0.2301125,happy,positive
1096,387,emoMusic,Memories Of Thailand (Beat Doctor's 'stuck in Britain' remix),Risey,Electronic,0.65,0.2993,0.65,0.3322875,happy,positive
1097,390,emoMusic,Midori,Beat Culture,Electronic,0.5875,0.1324125,0.65,0.0790575,happy,positive
1098,391,emoMusic,Another Position (original mix),Morphamish,Electronic,0.5625,0.2062375,0.6375,0.12430374999999999,happy,positive
1099,392,emoMusic,Ode To A Baby Snowstorm,Ghostly Dust Machine,Electronic,0.3,0.22205,0.475,0.19365,sad,negative
1100,393,emoMusic,Lysine,Max Tundra,Electronic,0.625,0.1020625,0.675,0.08740125,happy,positive
1101,395,emoMusic,Spectrum (Subdiffusion Mix),Foniqz,Electronic,0.7125,0.1671875,0.65,0.1844625,happy,positive
1102,397,emoMusic,Mercy,Lucky Dragons,Electronic,0.75,0.1666625,0.75,0.176775,happy,positive
1103,399,emoMusic,Waking Up (Instrumental),Dexter Britain,Electronic,0.7125,0.118585,0.75,0.1317625,happy,positive
1104,400,emoMusic,Run The Tape,Asthmatic Astronaut,Electronic,0.5125,0.22399999999999998,0.575,0.146725,happy,positive
